doc,A_sent_id,A_speaker,A_text,A_sound_url,A_tokens,A_pos_tags,B_sent_id,B_speaker,B_text,B_sound_url,B_has_verbal_bc,B_tokens,B_pos_tags,B_token_count,B_all_in_lexicon,first_token_form,first_token_lemma,first_token_upos,first_token_deprel,backchannel_type,A_is_question,B_has_content,warnings,keep?
Gos268,Gos268.s301,Vf-prij-06002,"mmm , ta vikend ga tako ne bo v Celju .",https://nl.ijs.si/project/gos20/Gos268/Gos268.s301.mp3,mmm ta vikend ga tako ne bo v Celju,INTJ DET NOUN PRON ADV PART VERB ADP PROPN,Gos268.s302,Tf-prij-06001,aja .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s302.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos268,Gos268.s304,Tf-prij-06001,"a , kaj imaš zmenek ali ?",https://nl.ijs.si/project/gos20/Gos268/Gos268.s304.mp3,a kaj imaš zmenek ali,PART ADV VERB NOUN CCONJ,Gos268.s305,Vf-prij-06002,mhm .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s305.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,1,0,A_IS_QUESTION,
Gos268,Gos268.s305,Vf-prij-06002,mhm .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s305.mp3,mhm,INTJ,Gos268.s307,Tf-prij-06001,a .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s307.mp3,0,a,INTJ,1,1,a,a,INTJ,root,continuer,0,0,OK,
Gos268,Gos268.s311,Vf-prij-06002,"mmm , drugič .",https://nl.ijs.si/project/gos20/Gos268/Gos268.s311.mp3,mmm drugič,INTJ ADV,Gos268.s312,Tf-prij-06001,"aha , okej , mmm .",https://nl.ijs.si/project/gos20/Gos268/Gos268.s312.mp3,0,aha okej mmm,INTJ ADV INTJ,3,1,aha,aha,INTJ,discourse,understanding,0,0,OK,
Gos268,Gos268.s317,Vf-prij-06002,ali oni dela ali pa jaz .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s317.mp3,ali oni dela ali pa jaz,CCONJ DET VERB CCONJ CCONJ PRON,Gos268.s319,Tf-prij-06001,"aja , ja .",https://nl.ijs.si/project/gos20/Gos268/Gos268.s319.mp3,0,aja ja,INTJ PART,2,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos268,Gos268.s321,Vf-prij-06002,a da bi skupaj delala ?,https://nl.ijs.si/project/gos20/Gos268/Gos268.s321.mp3,a da bi skupaj delala,PART SCONJ AUX ADV VERB,Gos268.s322,Tf-prij-06001,ja .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s322.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,1,0,A_IS_QUESTION,
Gos268,Gos268.s322,Tf-prij-06001,ja .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s322.mp3,ja,PART,Gos268.s323,Vf-prij-06002,aa .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s323.mp3,0,aa,INTJ,1,1,aa,aa,INTJ,root,continuer,0,0,OK,
Gos268,Gos268.s329,Vf-prij-06002,"midva študenta in si midva pač tisto izmeno razdeliva , najino tedensko .",https://nl.ijs.si/project/gos20/Gos268/Gos268.s329.mp3,midva študenta in si midva pač tisto izmeno razdeliva najino tedensko,PRON NOUN CCONJ PRON PRON PART DET NOUN VERB DET ADV,Gos268.s330,Tf-prij-06001,aja .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s330.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos268,Gos268.s330,Tf-prij-06001,aja .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s330.mp3,aja,INTJ,Gos268.s331,Vf-prij-06002,aa .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s331.mp3,0,aa,INTJ,1,1,aa,aa,INTJ,root,continuer,0,0,OK,
Gos268,Gos268.s333,Vf-prij-06002,"ja , onadva pa tako rabita ure , ne , ko sta zaposlena .",https://nl.ijs.si/project/gos20/Gos268/Gos268.s333.mp3,ja onadva pa tako rabita ure ne ko sta zaposlena,PART PRON CCONJ ADV VERB NOUN PART SCONJ AUX ADJ,Gos268.s334,Tf-prij-06001,aja .,https://nl.ijs.si/project/gos20/Gos268/Gos268.s334.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos269,Gos269.s79,Bm-prij-02169,"a to je šefe , ne , šefe ?",https://nl.ijs.si/project/gos20/Gos269/Gos269.s79.mp3,a to je šefe ne šefe,ADV DET AUX NOUN PART NOUN,Gos269.s80,Am-prij-02168,"ja , ja .",https://nl.ijs.si/project/gos20/Gos269/Gos269.s80.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,1,0,A_IS_QUESTION,
Gos277,Gos277.s56,Tm-prij-06583,"ji , ne ?",https://nl.ijs.si/project/gos20/Gos277/Gos277.s56.mp3,ji ne,PRON PART,Gos277.s57,Pm-prij-06582,ja .,https://nl.ijs.si/project/gos20/Gos277/Gos277.s57.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,1,0,A_IS_QUESTION,
Gos280,Gos280.s23,Mf-soro-09513,"ja , [name:personal] pa , eee , mama , sta šla , ja .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s23.mp3,ja [name:personal] pa eee mama sta šla ja,PART PROPN CCONJ INTJ NOUN AUX VERB PART,Gos280.s24,Af-soro-09512,aja .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s24.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos280,Gos280.s24,Af-soro-09512,aja .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s24.mp3,aja,INTJ,Gos280.s25,Mf-soro-09513,"ja , ja .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s25.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos280,Gos280.s30,Mf-soro-09513,"eee , ti , in jaz , čisto v dobri veri , dajta mi malo za piti , a veš , pa me zebe , sem šla se obleči in kostanj lepo lupimo tam k , eee , [name:personal] ga pa peče .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s30.mp3,eee ti in jaz čisto v dobri veri dajta mi malo za piti a veš pa me zebe sem šla se obleči in kostanj lepo lupimo tam k eee [name:personal] ga pa peče,INTJ PRON CCONJ PRON ADV ADP ADJ NOUN VERB PRON DET ADP VERB ADV VERB CCONJ PRON VERB AUX VERB PRON VERB CCONJ NOUN ADV VERB ADV NOUN INTJ PROPN PRON CCONJ VERB,Gos280.s31,Af-soro-09512,ja .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s31.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos280,Gos280.s35,Mf-soro-09513,"ne , in tako , eee , i- , veš , kakšen lep kostanj , kako dober , sladek .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s35.mp3,ne in tako eee i- veš kakšen lep kostanj kako dober sladek,PART CCONJ ADV INTJ X VERB DET ADJ NOUN ADV ADJ ADJ,Gos280.s36,Af-soro-09512,aja .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s36.mp3,0,aja,INTJ,1,1,aja,aja,INTJ,root,understanding,0,0,OK,
Gos280,Gos280.s42,Mf-soro-09513,"tudi tak sladek je in debel , veš , kako debel je .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s42.mp3,tudi tak sladek je in debel veš kako debel je,PART DET ADJ AUX CCONJ ADJ VERB ADV ADJ AUX,Gos280.s43,Af-soro-09512,ja ja .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s43.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos280,Gos280.s47,Af-soro-09512,"naši pa ne bojo mogli iti , zato ker je [name:personal] je bil na operaciji , saj sem ti povedala , ne ?",https://nl.ijs.si/project/gos20/Gos280/Gos280.s47.mp3,naši pa ne bojo mogli iti zato ker je [name:personal] je bil na operaciji saj sem ti povedala ne,DET CCONJ PART AUX VERB VERB ADV SCONJ AUX PROPN AUX VERB ADP NOUN CCONJ AUX PRON VERB PART,Gos280.s48,Mf-soro-09513,"ja , seveda .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s48.mp3,0,ja seveda,PART PART,2,1,ja,ja,PART,discourse,agreement,1,0,A_IS_QUESTION,
Gos280,Gos280.s50,Af-soro-09512,"eee , je kar , ne , samo , saj veš , mora čisto , eee , počivati , mislim , pa to , ne .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s50.mp3,eee je kar ne samo saj veš mora čisto eee počivati mislim pa to ne,INTJ VERB ADV PART PART CCONJ VERB VERB ADV INTJ VERB VERB CCONJ DET PART,Gos280.s51,Mf-soro-09513,ja ja .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s51.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos280,Gos280.s51,Mf-soro-09513,ja ja .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s51.mp3,ja ja,PART PART,Gos280.s52,Af-soro-09512,eee .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s52.mp3,0,eee,INTJ,1,1,eee,eee,INTJ,root,filler,0,0,OK,
Gos280,Gos280.s57,Af-soro-09512,"ga zaboli ti- , een , tisti .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s57.mp3,ga zaboli ti- een tisti,PRON VERB X NUM DET,Gos280.s58,Mf-soro-09513,"ja , ja ja .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s58.mp3,0,ja ja ja,PART PART PART,3,1,ja,ja,PART,root,agreement,0,0,OK,
Gos280,Gos280.s58,Mf-soro-09513,"ja , ja ja .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s58.mp3,ja ja ja,PART PART PART,Gos280.s59,Af-soro-09512,ja .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s59.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos280,Gos280.s60,Mf-soro-09513,"to vem , saj vem , ker vidim pri nogi , ko jo majhno premaknem sem ali tja .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s60.mp3,to vem saj vem ker vidim pri nogi ko jo majhno premaknem sem ali tja,DET VERB CCONJ VERB SCONJ VERB ADP NOUN SCONJ PRON ADV VERB ADV CCONJ ADV,Gos280.s61,Af-soro-09512,ja ja .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s61.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos280,Gos280.s66,Mf-soro-09513,nimam pojma .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s66.mp3,nimam pojma,VERB NOUN,Gos280.s67,Af-soro-09512,ja .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s67.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos280,Gos280.s70,Af-soro-09512,"joj , veš , kako so delali , s- , mislim , pa [name:personal] je pripeljal dol cikular pa vse te .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s70.mp3,joj veš kako so delali s- mislim pa [name:personal] je pripeljal dol cikular pa vse te,INTJ VERB ADV AUX VERB X VERB CCONJ PROPN AUX VERB ADV NOUN CCONJ DET DET,Gos280.s71,Mf-soro-09513,ja ja .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s71.mp3,0,ja ja,PART PART,2,1,ja,ja,PART,root,agreement,0,0,OK,
Gos280,Gos280.s74,Af-soro-09512,"je pa tak debel , saj veš , ko so tisti trami bili od štale pa to , so tisti",https://nl.ijs.si/project/gos20/Gos280/Gos280.s74.mp3,je pa tak debel saj veš ko so tisti trami bili od štale pa to so tisti,AUX CCONJ DET ADJ CCONJ VERB SCONJ AUX DET NOUN VERB ADP NOUN CCONJ DET AUX DET,Gos280.s75,Mf-soro-09513,"ja ja , ja ja .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s75.mp3,0,ja ja ja ja,PART PART PART PART,4,1,ja,ja,PART,root,agreement,0,1,HAS_CONTENT,
Gos280,Gos280.s81,Af-soro-09512,"pol sta šla še tja gor nekam v Mekine ali h [name:surname] ali , ali ne vem kam po še [name:personal] , še ena .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s81.mp3,pol sta šla še tja gor nekam v Mekine ali h [name:surname] ali ali ne vem kam po še [name:personal] še ena,DET AUX VERB PART ADV ADV ADV ADP PROPN CCONJ ADP PROPN CCONJ CCONJ PART VERB ADV ADP PART PROPN PART NUM,Gos280.s82,Mf-soro-09513,"mhm , ja ja .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s82.mp3,0,mhm ja ja,INTJ PART PART,3,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos280,Gos280.s83,Af-soro-09512,"ampak ena druga je pol pripeljal , no .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s83.mp3,ampak ena druga je pol pripeljal no,CCONJ DET ADJ AUX DET VERB PART,Gos280.s84,Mf-soro-09513,ja ja ja ja ja .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s84.mp3,0,ja ja ja ja ja,PART PART PART PART PART,5,1,ja,ja,PART,root,agreement,0,1,HAS_CONTENT,
Gos280,Gos280.s88,Af-soro-09512,"no , in , eee , jaz sem kuhala kosilo , oni so pa delali , eee .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s88.mp3,no in eee jaz sem kuhala kosilo oni so pa delali eee,PART CCONJ INTJ PRON AUX VERB NOUN PRON AUX CCONJ VERB INTJ,Gos280.s89,Mf-soro-09513,ja .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s89.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos280,Gos280.s90,Af-soro-09512,"[name:personal] je tam zraven bil malo pa majčkeno tako pri voz , da je uštimal .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s90.mp3,[name:personal] je tam zraven bil malo pa majčkeno tako pri voz da je uštimal,PROPN AUX ADV ADV VERB DET CCONJ DET ADV ADP NOUN SCONJ AUX VERB,Gos280.s91,Mf-soro-09513,"ja , ja , ja , ja , ja , ja .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s91.mp3,0,ja ja ja ja ja ja,PART PART PART PART PART PART,6,1,ja,ja,PART,root,agreement,0,1,HAS_CONTENT,
Gos280,Gos280.s92,Af-soro-09512,"eee , [name:personal] mu je , eee , kje , tako so , da ni se dol držal čisto , pa je , sta tri trame tako dala , pol na tistem s- , je pa pol tako , da se je pokonci držal , da je tisto žagal .",https://nl.ijs.si/project/gos20/Gos280/Gos280.s92.mp3,eee [name:personal] mu je eee kje tako so da ni se dol držal čisto pa je sta tri trame tako dala pol na tistem s- je pa pol tako da se je pokonci držal da je tisto žagal,INTJ PROPN PRON VERB INTJ ADV ADV VERB SCONJ AUX PRON ADV VERB ADV CCONJ AUX AUX NUM NOUN ADV VERB DET ADP DET X VERB CCONJ DET CCONJ SCONJ PRON AUX ADV VERB SCONJ AUX DET VERB,Gos280.s93,Mf-soro-09513,ja ja ja ja ja .,https://nl.ijs.si/project/gos20/Gos280/Gos280.s93.mp3,0,ja ja ja ja ja,PART PART PART PART PART,5,1,ja,ja,PART,root,agreement,0,1,HAS_CONTENT,
Gos281,Gos281.s263,Jm-soro-00810,ja .,https://nl.ijs.si/project/gos20/Gos281/Gos281.s263.mp3,ja,PART,Gos281.s264,Mm-soro-00809,eem .,https://nl.ijs.si/project/gos20/Gos281/Gos281.s264.mp3,0,eem,INTJ,1,1,eem,eem,INTJ,root,filler,0,0,OK,
Gos281,Gos281.s265,Mm-soro-00809,"sem imel na atija , ne .",https://nl.ijs.si/project/gos20/Gos281/Gos281.s265.mp3,sem imel na atija ne,AUX VERB ADP NOUN PART,Gos281.s266,Jm-soro-00810,mhm .,https://nl.ijs.si/project/gos20/Gos281/Gos281.s266.mp3,0,mhm,INTJ,1,1,mhm,mhm,INTJ,root,continuer,0,0,OK,
Gos281,Gos281.s271,Mm-soro-00809,"pol sem , pol sem pa dojel , kaj je bila poanta .",https://nl.ijs.si/project/gos20/Gos281/Gos281.s271.mp3,pol sem pol sem pa dojel kaj je bila poanta,DET AUX DET AUX CCONJ VERB PRON AUX AUX NOUN,Gos281.s272,Jm-soro-00810,"ja , ja , ja .",https://nl.ijs.si/project/gos20/Gos281/Gos281.s272.mp3,0,ja ja ja,PART PART PART,3,1,ja,ja,PART,root,agreement,0,0,OK,
Gos284,Gos284.s106,Zf-star-06003,"znaš to , ne vem , kako bo to raslo .",https://nl.ijs.si/project/gos20/Gos284/Gos284.s106.mp3,znaš to ne vem kako bo to raslo,VERB DET PART VERB ADV AUX DET VERB,Gos284.s107,Mf-otro-06004,ja .,https://nl.ijs.si/project/gos20/Gos284/Gos284.s107.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos285,Gos285.s192,Bf-prij-07101,kaj pa sploh delate vi ?,https://nl.ijs.si/project/gos20/Gos285/Gos285.s192.mp3,kaj pa sploh delate vi,PRON CCONJ PART VERB PRON,Gos285.s194,Am-prij-07100,a ?,https://nl.ijs.si/project/gos20/Gos285/Gos285.s194.mp3,0,a,INTJ,1,1,a,a,INTJ,root,continuer,1,0,A_IS_QUESTION,
Gos285,Gos285.s203,Bf-prij-07101,kaj nima on službe ?,https://nl.ijs.si/project/gos20/Gos285/Gos285.s203.mp3,kaj nima on službe,ADV VERB PRON NOUN,Gos285.s205,Am-prij-07100,ne .,https://nl.ijs.si/project/gos20/Gos285/Gos285.s205.mp3,0,ne,PART,1,1,ne,ne,PART,root,agreement,1,0,A_IS_QUESTION,
Gos286,Gos286.s373,Bm-prij-07103,"ja , veš kaj , on je absolvent , ne .",https://nl.ijs.si/project/gos20/Gos286/Gos286.s373.mp3,ja veš kaj on je absolvent ne,PART VERB PRON PRON AUX NOUN PART,Gos286.s374,Am-prij-07102,ja .,https://nl.ijs.si/project/gos20/Gos286/Gos286.s374.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Gos286,Gos286.s375,Bm-prij-07103,"in zdaj si je on lepo frej vzel in tako gresta z [name:personal] , hodita vsak večer na salso pa je to to , ne .",https://nl.ijs.si/project/gos20/Gos286/Gos286.s375.mp3,in zdaj si je on lepo frej vzel in tako gresta z [name:personal] hodita vsak večer na salso pa je to to ne,CCONJ ADV PRON AUX PRON ADV ADV VERB CCONJ ADV VERB ADP PROPN VERB DET NOUN ADP NOUN CCONJ AUX DET DET PART,Gos286.s376,Am-prij-07102,eee .,https://nl.ijs.si/project/gos20/Gos286/Gos286.s376.mp3,0,eee,INTJ,1,1,eee,eee,INTJ,root,filler,0,0,OK,
Artur-J-Gvecg-P500016,Artur-J-Gvecg-P500016.s59_reseg.123,Artur-J-G3018,"in kakšne so dobrobiti takega programa , eee , z vašega vidika kot zdravnice",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P500016.s59.mp3,in kakšne so dobrobiti takega programa eee z vašega vidika kot zdravnice,CCONJ DET AUX NOUN DET NOUN INTJ ADP DET NOUN SCONJ NOUN,Artur-J-Gvecg-P500016.s60_reseg.124,Artur-J-G3025,eem .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P500016.s60.mp3,0,eem,INTJ,1,1,eem,eem,INTJ,root,filler,0,0,OK,
Artur-J-Gvecg-P580009,Artur-J-Gvecg-P580009.s8_reseg.586,Artur-J-G4539,"ker sva z Branetom novinarska kolega , se bova seveda tikala .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580009.s8.mp3,ker sva z Branetom novinarska kolega se bova seveda tikala,SCONJ AUX ADP PROPN ADJ NOUN PRON AUX PART VERB,Artur-J-Gvecg-P580009.s9_reseg.587,Artur-J-G4538,seveda .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580009.s9.mp3,0,seveda,PART,1,1,seveda,seveda,PART,root,agreement,0,0,OK,
Artur-J-Gvecg-P580023,Artur-J-Gvecg-P580023.s114-s115_reseg.675.0,Artur-J-G4544,"veliko tudi gostujete in pa eee nagrade , jih je tudi",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580023.s114-s115.mp3,veliko tudi gostujete in pa eee nagrade jih je tudi,DET PART VERB CCONJ CCONJ INTJ NOUN PRON VERB PART,Artur-J-Gvecg-P580023.s114-s115_reseg.675.1,Artur-J-G4554,ja .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580023.s114-s115.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Artur-J-Gvecg-P580041,Artur-J-Gvecg-P580041.s51_reseg.716,Artur-J-G4531,zanimala sta vas novinarstvo in filozofija .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s51.mp3,zanimala sta vas novinarstvo in filozofija,VERB AUX PRON NOUN CCONJ NOUN,Artur-J-Gvecg-P580041.s52_reseg.717,Artur-J-G4521,ja .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s52.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
Artur-J-Gvecg-P580041,Artur-J-Gvecg-P580041.s65_reseg.723,Artur-J-G4531,sklenjen krog .,https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s65.mp3,sklenjen krog,ADJ NOUN,Artur-J-Gvecg-P580041.s66_reseg.724,Artur-J-G4521,"ja , res .",https://nl.ijs.si/project/iriss/Artur-J-Gvecg-P580041.s66.mp3,0,ja res,PART ADV,2,1,ja,ja,PART,discourse,agreement,0,0,OK,
Artur-N-G5035-P600034,Artur-N-G5035-P600034.s57-s58_reseg.1126,Artur-N-G5035,Tisto za hribe pa je mogoče gorski bicikel .,https://nl.ijs.si/project/iriss/Artur-N-G5035-P600034.s57-s58.mp3,Tisto za hribe pa je mogoče gorski bicikel,DET ADP NOUN CCONJ AUX ADV ADJ NOUN,Artur-N-G5036-P600034.s6_reseg.1128,Artur-N-G5036,ja .,https://nl.ijs.si/project/iriss/Artur-N-G5036-P600034.s6.mp3,0,ja,PART,1,1,ja,ja,PART,root,agreement,0,0,OK,
